company_domain,company_id,product_id,product_title,min_current_price,max_current_price,avg_current_price,avg_full_price,avg_discount,sales_volume,sales_volume_upper_bound,sales_volume_lower_bound,sales_revenue,sales_revenue_upper_bound,sales_revenue_lower_bound,rate_sold,sell_through_rate,review_count,avg_rating,key_phrases,colors,matched_variant_count,total_variant_count,product_first_seen,product_url,image_url,x27,source_file,sell_through_pct,avg_disoucnt_pct,revenue_fmt,extracted_color,primary_color,is_combo_color,particl_color_tag,tone_group,release_month,release_year,release_season,price_tier,category
www.aloyoga.com,1004856,9092868145511,Airlift High-Waist Sleek Legging - Gravel,138,138,138,138,0,906,1025,787,125028,141339.6,108716.4,32.357143,0.162104,0,NA,NA,Grey,5,5,2026-03-14,https://www.aloyoga.com/products/w54184r-airlift-high-waist-sleek-legging-gravel,NA,NA,GreyALO.csv,16.21,0,"$125,028",Gravel,Gravel,FALSE,Grey,Other,3,2026,Spring,Premium ($100+),Leggings
www.aloyoga.com,1004856,7902720622772,ALO Runner - Grey/Grey,195,195,195,195,0,615,703,527,119925,136948.5,102901.5,21.964286,0.14349,0,NA,NA,Grey,26,27,2025-02-21,https://www.aloyoga.com/products/a0590u-alo-runner-grey-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7902720622772_20260227.png,NA,GreyALO.csv,14.35,0,"$119,925",Grey/Grey,Grey,TRUE,Grey,Greys,2,2025,Winter,Premium ($100+),Other
www.aloyoga.com,1004856,6239914459316,Chill Short - Athletic Heather Grey,78,78,78,78,0,1500,1898,1102,117000,147973.8,86026.2,53.571429,0.303459,0,NA,Great fit | Good quality | Uncomfortable pockets | Expensive | Comfortable and versatile,Grey,6,6,2021-03-14,https://www.aloyoga.com/products/m6082r-chill-short-athletic-heather-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/6239914459316_20260207.png,NA,GreyALO.csv,30.35,0,"$117,000",Athletic Heather Grey,Athletic Heather Grey,FALSE,Grey,Greys,3,2021,Spring,Mid ($60-$100),Shorts
www.aloyoga.com,1004856,7569945297076,High-Waist Airlift Legging - Gravel,134,134,134,134,0,801,899,703,107334,120372.2,94295.8,28.607143,0.095312,0,NA,NA,Grey,5,5,2024-06-14,https://www.aloyoga.com/products/w5561r-high-waist-airlift-legging-gravel-1,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7569945297076_20260307.png,NA,GreyALO.csv,9.53,0,"$107,334",Gravel,Gravel,FALSE,Grey,Other,6,2024,Summer,Premium ($100+),Leggings
www.aloyoga.com,1004856,7486523375796,Alosoft Suns Out Onesie - Soft Terracotta,76,76,76,128,0.4063,0,0,0,0,0,0,0,NA,0,NA,Comfortable fit | Flattering color | Convenient sizing | Soft material | Mixed feedback,Orange,5,5,2024-03-29,https://www.aloyoga.com/products/w8137r-alosoft-suns-out-onesie-soft-terracotta,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7486523375796_20260302.png,NA,OrangeALO.csv,NA,40.63,$0,Soft Terracotta,Soft Terracotta,FALSE,Orange,Oranges/Warm,3,2024,Spring,Mid ($60-$100),Other
www.aloyoga.com,1004856,7486531961012,Striped Mesh Synergy Long Sleeve Dress - Soft Terracotta,76,76,76,128,0.4063,0,0,0,0,0,0,0,NA,0,NA,Stylish design | Flattering fit | Springtime beauty | Quality craftsmanship | Unexpected rip,Orange,5,5,2024-03-29,https://www.aloyoga.com/products/w8234r-striped-mesh-synergy-long-sleeve-dress-soft-terracotta,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7486531961012_20260302.png,NA,OrangeALO.csv,NA,40.63,$0,Soft Terracotta,Soft Terracotta,FALSE,Orange,Oranges/Warm,3,2024,Spring,Mid ($60-$100),Dress & Skirts
www.aloyoga.com,1004856,9092892000615,Accolade Crew Neck Pullover - Vintage Pink,138,138,138,138,0,11889,13884,9894,1640682,1915867.8,1365496.2,424.607143,0.519238,0,NA,NA,Pink,7,7,2026-02-28,https://www.aloyoga.com/products/u3031rg-accolade-crew-neck-pullover-vintage-pink-mens,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092892000615_20260303.png,NA,PinkALO.csv,51.92,0,"$1,640,682",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Premium ($100+),Other
www.aloyoga.com,1004856,9092866113895,Cropped Accolade Crewneck - Vintage Pink,128,128,128,128,0,5216,5873,4559,667648,751692.8,583603.2,186.285714,0.780254,0,NA,NA,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w3924rg-cropped-accolade-crewneck-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092866113895_20260228.png,NA,PinkALO.csv,78.03,0,"$667,648",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Premium ($100+),Other
www.aloyoga.com,1004856,9092864278887,Accolade Sweatpant - Vintage Pink,138,138,138,138,0,3724,4336,3112,513912,598340.4,429483.6,133,0.350263,0,NA,NA,Pink,7,7,2026-02-28,https://www.aloyoga.com/products/u5013rg-accolade-sweatpant-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092864278887_20260302.png,NA,PinkALO.csv,35.03,0,"$513,912",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Premium ($100+),Pants
www.aloyoga.com,1004856,9092871553383,Double Or Nothing Tennis Skirt - Vintage Pink,88,88,88,88,0,5006,5779,4233,440528,508552,372504,178.785714,0.348316,0,NA,NA,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w6574r-double-or-nothing-tennis-skirt-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092871553383_20260303.png,NA,PinkALO.csv,34.83,0,"$440,528",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Mid ($60-$100),Dress & Skirts
www.aloyoga.com,1004856,9092870635879,Accolade Short - Vintage Pink,78,78,78,78,0,5561,6171,4951,433758,481322.4,386193.6,198.607143,0.269703,0,NA,NA,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w6472rg-accolade-short-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092870635879_20260302.png,NA,PinkALO.csv,26.97,0,"$433,758",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Mid ($60-$100),Shorts
www.aloyoga.com,1004856,9092820500839,Cropped Accolade Crewneck - Candy Heart Pink,128,128,128,128,0,2817,3265,2369,360576,417868.8,303283.2,100.607143,0.356537,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w3924rg-cropped-accolade-crewneck-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092820500839_20260227.png,NA,PinkALO.csv,35.65,0,"$360,576",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Premium ($100+),Other
www.aloyoga.com,1004856,9092812603751,Alosoft Break Point Tennis Dress - Candy Heart Pink,138,138,138,138,0,2255,2630,1880,311190,362815.8,259564.2,80.535714,0.210748,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w8338r-break-point-tennis-dress-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092812603751_20260303.png,NA,PinkALO.csv,21.07,0,"$311,190",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Premium ($100+),Dress & Skirts
www.aloyoga.com,1004856,9092867883367,Low Rise Megastar Cargo Pant - Vintage Pink,138,138,138,138,0,2083,2462,1704,287454,339631.8,235276.2,74.392857,0.354011,0,NA,NA,Pink,5,5,2026-03-08,https://www.aloyoga.com/products/w51433r-low-rise-megastar-cargo-pant-vintage-pink,NA,NA,PinkALO.csv,35.4,0,"$287,454",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,3,2026,Spring,Premium ($100+),Pants
www.aloyoga.com,1004856,9092819517799,Airbrush Corset Full Zip Jacket - Candy Heart Pink,138,138,138,138,0,2031,2238,1824,280278,308816.4,251739.6,72.535714,0.179719,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w4529r-airbrush-corset-full-zip-jacket-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092819517799_20260302.png,NA,PinkALO.csv,17.97,0,"$280,278",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Premium ($100+),Outerwear
www.aloyoga.com,1004856,9092867522919,Cropped Fan Favorite Full Zip Jacket - Vintage Pink,198,198,198,198,0,1411,1630,1192,279378,322641,236115,50.392857,0.305279,0,NA,NA,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w4778r-cropped-fan-favorite-full-zip-jacket-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092867522919_20260228.png,NA,PinkALO.csv,30.53,0,"$279,378",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Premium ($100+),Outerwear
www.aloyoga.com,1004856,9092866212199,Supernatural Sweater Cardigan - Candy Heart Pink,148,148,148,148,0,1884,2084,1684,278832,308328.4,249335.6,67.285714,0.167899,0,NA,NA,Pink,5,5,2026-01-31,https://www.aloyoga.com/products/w3934r-supernatural-sweater-cardigan-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092866212199_20260302.png,NA,PinkALO.csv,16.79,0,"$278,832",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Premium ($100+),Other
www.aloyoga.com,1004856,9092812800359,Airbrush Heart Throb Bra - Candy Heart Pink/White,88,88,88,88,0,2839,3123,2555,249832,274815.2,224848.8,101.392857,0.302956,0,NA,NA,Pink,5,5,2026-01-29,https://www.aloyoga.com/products/w9680r-airbrush-heart-throb-bra-candy-heart-pink-white,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092812800359_20260302.png,NA,PinkALO.csv,30.3,0,"$249,832",Candy Heart Pink/White,Candy Heart Pink,TRUE,Pink,Pinks,1,2026,Winter,Mid ($60-$100),Sports Bras
www.aloyoga.com,1004856,9092872765799,Airbrush Real Bra Tank - Vintage Pink,78,78,78,78,0,3157,3492,2822,246246,272360.4,220131.6,112.75,0.306475,0,NA,NA,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w9587r-airbrush-real-bra-tank-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092872765799_20260303.png,NA,PinkALO.csv,30.65,0,"$246,246",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Mid ($60-$100),Sports Bras
www.aloyoga.com,1004856,9092865884519,Sweet Escape Zip Up Hoodie - Vintage Pink,118,118,118,118,0,2064,2298,1830,243552,271093.2,216010.8,73.714286,0.244666,0,NA,NA,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w3859r-sweet-escape-zip-up-hoodie-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092865884519_20260303.png,NA,PinkALO.csv,24.47,0,"$243,552",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Premium ($100+),Outerwear
www.aloyoga.com,1004856,9092820697447,Cable Knit Cropped Winter Bliss Turtleneck Long Sleeve - Candy Heart Pink,148,148,148,148,0,1522,1675,1369,225256,247781.6,202730.4,54.357143,0.289684,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w3910r-cable-knit-cropped-winter-bliss-turtleneck-long-sleeve-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092820697447_20260228.png,NA,PinkALO.csv,28.97,0,"$225,256",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Premium ($100+),Other
www.aloyoga.com,1004856,9092814274919,Airbrush High-Waist 7/8 Better Together Legging - Candy Heart Pink/White,134,134,134,134,0,1619,1844,1394,216946,247042.4,186849.6,57.821429,0.777991,0,NA,NA,Pink,3,5,2026-01-17,https://www.aloyoga.com/products/w54309r-airbrush-high-waist-7-8-better-together-legging-candy-heart-pink-white,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092814274919_20260227.png,NA,PinkALO.csv,77.8,0,"$216,946",Candy Heart Pink/White,Candy Heart Pink,TRUE,Pink,Pinks,1,2026,Winter,Premium ($100+),Leggings
www.aloyoga.com,1004856,9092869751143,7/8 High-Waist Airlift Legging - Vintage Pink,134,134,134,134,0,1596,1876,1316,213864,251370.6,176357.4,57,0.115879,0,NA,NA,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w5766r-7-8-high-waist-airlift-legging-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092869751143_20260228.png,NA,PinkALO.csv,11.59,0,"$213,864",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Premium ($100+),Leggings
www.aloyoga.com,1004856,9092818829671,Alosoft Sincere Fitted Jacket - Candy Heart Pink,128,128,128,128,0,1664,1950,1378,212992,249497.6,176486.4,59.428571,0.238772,0,NA,NA,Pink,5,5,2026-01-26,https://www.aloyoga.com/products/w4736r-alosoft-sincere-fitted-jacket-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092818829671_20260302.png,NA,PinkALO.csv,23.88,0,"$212,992",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Premium ($100+),Outerwear
www.aloyoga.com,1004856,9092815651175,Airlift High-Waist 7/8 Rebel Legging - Candy Heart Pink,144,144,144,144,0,1473,1656,1290,212112,238348.8,185875.2,52.607143,0.212708,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w54178r-airlift-high-waist-7-8-rebel-legging-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092815651175_20260228.png,NA,PinkALO.csv,21.27,0,"$212,112",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Premium ($100+),Leggings
www.aloyoga.com,1004856,9092859953511,Unisex Half-Crew Throwback Sock - White/Vintage Pink,34,34,34,34,0,5928,7101,4755,201552,241403.4,161700.6,211.714286,0.465964,0,NA,NA,Pink,2,3,2026-02-28,https://www.aloyoga.com/products/a0480u-unisex-half-crew-throwback-sock-white-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092859953511_20260302.png,NA,PinkALO.csv,46.6,0,"$201,552",White/Vintage Pink,White,TRUE,Pink,Light Neutrals,2,2026,Winter,Budget (under $60),Other
www.aloyoga.com,1004856,9092812210535,Match Point Short - Candy Heart Pink,78,78,78,78,0,2528,2781,2275,197184,216902.4,177465.6,90.285714,0.290475,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w6334r-match-point-short-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092812210535_20260227.png,NA,PinkALO.csv,29.05,0,"$197,184",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Mid ($60-$100),Shorts
www.aloyoga.com,1004856,9092872667495,Airlift Intrigue Bra - Vintage Pink,78,78,78,78,0,2513,2915,2111,196014,227315.4,164712.6,89.75,0.221098,0,NA,NA,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w9557r-airlift-intrigue-bra-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092872667495_20260228.png,NA,PinkALO.csv,22.11,0,"$196,014",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Mid ($60-$100),Sports Bras
www.aloyoga.com,1004856,9092812964199,7/8 High-Waist Airlift Legging - Candy Heart Pink,134,134,134,134,0,1448,1607,1289,194032,215271,172793,51.714286,0.215958,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w5766r-7-8-high-waist-airlift-legging-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092812964199_20260227.png,NA,PinkALO.csv,21.6,0,"$194,032",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Premium ($100+),Leggings
www.aloyoga.com,1004856,9092872077671,Airbrush Splendor Dress - Candy Heart Pink,138,138,138,138,0,1293,1427,1159,178434,196857,160011,46.178571,0.488662,0,NA,NA,Pink,5,5,2026-01-31,https://www.aloyoga.com/products/w8346r-airbrush-splendor-dress-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092872077671_20260227.png,NA,PinkALO.csv,48.87,0,"$178,434",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Premium ($100+),Dress & Skirts
www.aloyoga.com,1004856,9092870504807,Accolade Skirt - Candy Heart Pink,78,78,78,78,0,2270,2504,2036,177060,195265.2,158854.8,81.071429,0.327703,0,NA,NA,Pink,5,5,2026-01-31,https://www.aloyoga.com/products/w6461rg-accolade-skirt-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092870504807_20260227.png,NA,PinkALO.csv,32.77,0,"$177,060",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Mid ($60-$100),Dress & Skirts
www.aloyoga.com,1004856,9092861329767,Off-Duty Cap - Vintage Pink,64,64,64,64,0,2728,3029,2427,174592,193824,155360,97.428571,0.507724,0,NA,NA,Pink,1,1,2026-02-28,https://www.aloyoga.com/products/a0648u-off-duty-cap-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092861329767_20260228.png,NA,PinkALO.csv,50.77,0,"$174,592",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Mid ($60-$100),Other
www.aloyoga.com,1004856,9092864704871,Aspire Tank - Vintage Pink/White,68,68,68,68,0,2564,2920,2208,174352,198539.6,150164.4,91.571429,0.523372,0,NA,NA,Pink,2,5,2026-02-28,https://www.aloyoga.com/products/w2675rg-aspire-tank-vintage-pink-white,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092864704871_20260303.png,NA,PinkALO.csv,52.34,0,"$174,352",Vintage Pink/White,Vintage Pink,TRUE,Pink,Pinks,2,2026,Winter,Mid ($60-$100),Tops
www.aloyoga.com,1004856,9092871979367,Airbrush Streamlined Dress - Candy Heart Pink/White,138,138,138,138,0,1263,1428,1098,174294,197050.2,151537.8,45.107143,0.340799,0,NA,NA,Pink,5,5,2026-02-12,https://www.aloyoga.com/products/w8278r-airbrush-streamlined-dress-candy-heart-pink-white,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092871979367_20260228.png,NA,PinkALO.csv,34.08,0,"$174,294",Candy Heart Pink/White,Candy Heart Pink,TRUE,Pink,Pinks,2,2026,Winter,Premium ($100+),Dress & Skirts
www.aloyoga.com,1004856,9092872307047,Airbrush Sparks Fly Corset Tennis Dress - Vintage Pink,148,148,148,148,0,1106,1232,980,163688,182336,145040,39.5,0.157752,0,NA,NA,Pink,5,5,2026-03-08,https://www.aloyoga.com/products/w8356r-airbrush-sparks-fly-corset-tennis-dress-vintage-pink,NA,NA,PinkALO.csv,15.78,0,"$163,688",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,3,2026,Spring,Premium ($100+),Dress & Skirts
www.aloyoga.com,1004856,9092871913831,Airbrush Streamlined Dress - Vintage Pink/White,138,138,138,138,0,1164,1328,1000,160632,183222.6,138041.4,41.571429,0.241094,0,NA,NA,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w8278r-airbrush-streamlined-dress-vintage-pink-white,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092871913831_20260303.png,NA,PinkALO.csv,24.11,0,"$160,632",Vintage Pink/White,Vintage Pink,TRUE,Pink,Pinks,2,2026,Winter,Premium ($100+),Dress & Skirts
www.aloyoga.com,1004856,9092870078823,"5"" Airlift Energy Short - Vintage Pink",88,88,88,88,0,1816,2005,1627,159808,176369.6,143246.4,64.857143,0.212423,0,NA,NA,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w6295r-5-airlift-energy-short-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092870078823_20260302.png,NA,PinkALO.csv,21.24,0,"$159,808",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Mid ($60-$100),Shorts
www.aloyoga.com,1004856,9092812144999,Seamless Ribbed Favorite Bra Tank - Candy Heart Pink,84,84,84,84,0,1849,2061,1637,155316,173115.6,137516.4,66.035714,0.227429,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w9730r-seamless-ribbed-favorite-bra-tank-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092812144999_20260228.png,NA,PinkALO.csv,22.74,0,"$155,316",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Mid ($60-$100),Sports Bras
www.aloyoga.com,1004856,9092867424615,Alosoft Recharge Jacket - Vintage Pink,138,138,138,138,0,1079,1237,921,148902,170664.6,127139.4,38.535714,0.417085,0,NA,NA,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w4777r-alosoft-recharge-jacket-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092867424615_20260303.png,NA,PinkALO.csv,41.71,0,"$148,902",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Premium ($100+),Outerwear
www.aloyoga.com,1004856,9092810572135,Accolade Short - Candy Heart Pink,78,78,78,78,0,1895,2088,1702,147810,162793.8,132826.2,67.678571,0.291359,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w6472rg-accolade-short-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092810572135_20260227.png,NA,PinkALO.csv,29.14,0,"$147,810",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Mid ($60-$100),Shorts
www.aloyoga.com,1004856,9092874633575,Airbrush Sparks Fly Corset Tank - Vintage Pink,88,88,88,88,0,1662,1898,1426,146256,166944.8,125567.2,59.357143,0.169109,0,NA,NA,Pink,5,5,2026-03-08,https://www.aloyoga.com/products/w9943r-airbrush-sparks-fly-corset-tank-vintage-pink,NA,NA,PinkALO.csv,16.91,0,"$146,256",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,3,2026,Spring,Mid ($60-$100),Tops
www.aloyoga.com,1004856,9092813848935,High-Waist Airlift Legging - Candy Heart Pink,134,134,134,134,0,1091,1213,969,146194,162542,129846,38.964286,0.226819,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w5561r-high-waist-airlift-legging-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092813848935_20260228.png,NA,PinkALO.csv,22.68,0,"$146,194",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Premium ($100+),Leggings
www.aloyoga.com,1004856,9092817092967,High-Waist Airbrush Legging - Candy Heart Pink,118,118,118,118,0,1208,1363,1053,142544,160727.8,124360.2,43.142857,0.218445,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w5473r-high-waist-airbrush-legging-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092817092967_20260302.png,NA,PinkALO.csv,21.84,0,"$142,544",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Premium ($100+),Leggings
www.aloyoga.com,1004856,9092813685095,7/8 High-Waist Airbrush Legging - Candy Heart Pink,118,118,118,118,0,1200,1361,1039,141600,160562.6,122637.4,42.857143,0.417682,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w5604r-7-8-high-waist-airbrush-legging-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092813685095_20260227.png,NA,PinkALO.csv,41.77,0,"$141,600",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Premium ($100+),Leggings
www.aloyoga.com,1004856,9092815126887,Alosoft High-Waist Iconic 90's Capri - Candy Heart Pink,98,98,98,98,0,1444,1631,1257,141512,159779.2,123244.8,51.571429,0.262259,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w51024r-alosoft-high-waist-iconic-90s-capri-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092815126887_20260218.png,NA,PinkALO.csv,26.23,0,"$141,512",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Mid ($60-$100),Other
www.aloyoga.com,1004856,9092812865895,"5"" Seamless Ribbed Favorite Short - Candy Heart Pink",78,78,78,78,0,1813,2003,1623,141414,156210.6,126617.4,64.75,0.246566,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w6290r-5-seamless-ribbed-favorite-short-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092812865895_20260227.png,NA,PinkALO.csv,24.66,0,"$141,414",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Mid ($60-$100),Shorts
www.aloyoga.com,1004856,9092811686247,Cable Knit Winter Bliss Short - Candy Heart Pink,98,98,98,98,0,1326,1465,1187,129948,143521,116375,47.357143,0.267879,0,NA,NA,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w6460r-cable-knit-winter-bliss-short-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092811686247_20260226.png,NA,PinkALO.csv,26.79,0,"$129,948",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Mid ($60-$100),Shorts
www.aloyoga.com,1004856,9092810867047,Alosoft Sincere Micro Short - Candy Heart Pink,64,64,64,64,0,1989,2239,1739,127296,143238.4,111353.6,71.035714,0.596044,0,NA,NA,Pink,5,5,2026-01-26,https://www.aloyoga.com/products/w6548r-alosoft-sincere-micro-short-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092810867047_20260227.png,NA,PinkALO.csv,59.6,0,"$127,296",Candy Heart Pink,Candy Heart Pink,FALSE,Pink,Pinks,1,2026,Winter,Mid ($60-$100),Shorts
www.aloyoga.com,1004856,9092870209895,Match Point Short - Vintage Pink,78,78,78,78,0,1616,1931,1301,126048,150547.8,101548.2,57.714286,0.084665,0,NA,NA,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w6334r-match-point-short-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092870209895_20260302.png,NA,PinkALO.csv,8.47,0,"$126,048",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,2,2026,Winter,Mid ($60-$100),Shorts
www.aloyoga.com,1004856,9092868669799,Airlift High-Waist 7/8 Fine Line Legging - Vintage Pink,138,138,138,138,0,895,992,798,123510,136771.8,110248.2,31.964286,0.129037,0,NA,NA,Pink,5,5,2026-03-05,https://www.aloyoga.com/products/w54312r-airlift-high-waist-7-8-fine-line-legging-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092868669799_20260307.png,NA,PinkALO.csv,12.9,0,"$123,510",Vintage Pink,Vintage Pink,FALSE,Pink,Pinks,3,2026,Spring,Premium ($100+),Leggings
